,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Numbered_Item_Fat_Content,Breads,Breakfast,Canned,Dairy,Frozen Foods,Fruits and Vegetables,Hard Drinks,Health and Hygiene,Household,Meat,Others,Seafood,Snack Foods,Soft Drinks,Starchy Foods
6863,19.35,0.039990314,165.0868,1999,2,1,1.0,982.7208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6864,14.0,0.030155224,214.7192,2002,2,2,1.0,3020.0688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6865,12.15,0.062541552,34.3532,2009,2,3,2.0,251.6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6866,8.195,0.031403441,93.8462,1997,3,1,1.0,647.8234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6867,8.325,0.029845243,41.6138,2002,2,2,1.0,284.2966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6868,7.475,0.149125615,241.6854,2009,2,3,2.0,6042.135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6869,12.857645184135976,0.170382726,45.2718,1985,3,1,-1.0,47.2718,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6870,6.385,0.083768522,109.8596,1987,1,3,1.0,3235.788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6871,12.857645184135976,0.116793684,41.0112,1985,3,1,-1.0,42.6112,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6872,18.5,0.062205112,148.3418,1987,1,3,1.0,1765.7016,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6873,11.5,0.0463847,118.9124,2007,2,2,1.0,1540.6612,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6874,7.93,0.071425647,45.9086,2009,2,3,2.0,1070.6064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6875,12.857645184135976,0.033929133,154.3972,1985,3,1,-1.0,311.5944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6876,13.65,0.036033639,183.7924,2002,2,2,1.0,2591.2936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6877,12.35,0.158337479,157.9946,1987,1,3,1.0,3313.6866,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6878,14.0,0.030140981,216.0192,1999,2,1,1.0,2588.6304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6879,9.6,0.024515221,189.2214,1999,2,1,1.0,3956.8494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6880,14.0,0.105125569,143.2812,2004,3,2,1.0,3277.0676,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6881,8.89,0.00547348,100.5016,2004,3,2,1.0,1315.6208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6882,16.85,0.133385398,109.8544,1998,2,3,-1.0,223.7088,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6883,12.857645184135976,0.047098175,75.5354,1985,3,1,-1.0,150.4708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6884,7.05,0.055548003,225.3088,2004,3,2,1.0,5816.4288,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6885,17.1,0.128614205,111.6886,1999,2,1,1.0,1556.6404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6886,12.857645184135976,0.047551568,249.1092,1985,2,3,3.0,8217.3036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6887,19.7,0.066879757,174.437,1987,1,3,1.0,1587.933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6888,16.1,0.160379061,33.6558,2009,2,3,2.0,203.7348,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6889,11.3,0.054861393,96.9094,2007,2,2,1.0,952.094,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6890,6.035,0.141542481,153.1998,2002,2,2,1.0,1537.998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6891,17.6,0.053397642,46.706,2009,2,3,2.0,699.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6892,6.675,0.021710275,34.9874,2002,2,2,1.0,247.0118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6893,15.5,0.075688032,262.9568,1987,1,3,1.0,1845.5976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6894,9.395,0.045340279,85.025,1999,2,1,1.0,2080.625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6895,16.1,0.100149459,78.4328,1987,1,3,1.0,1158.492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6896,15.0,0.162348584,185.9266,2007,2,2,1.0,4610.665,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6897,9.6,0.036341539,142.9154,1999,2,1,1.0,3261.7542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6898,14.1,0.087920675,228.5668,1987,1,3,1.0,1151.834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6899,11.5,0.042087749,192.682,2002,2,2,1.0,3861.64,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6900,12.1,0.016921927,178.366,2007,2,2,1.0,4314.384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6901,7.42,0.020423549,249.0092,1999,2,1,1.0,2988.1104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6902,15.1,0.173833129,196.511,2002,2,2,1.0,4713.864,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6903,12.857645184135976,0.256152243,151.005,1985,3,1,-1.0,149.805,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6904,9.285,0.021002641,161.1578,2004,3,2,1.0,4011.445,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6905,7.855,0.0,220.1482,2009,2,3,2.0,4600.0122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6906,12.857645184135976,0.091780142,182.5266,1985,2,3,3.0,6454.931,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6907,12.85,0.033220169,196.6768,1997,3,1,1.0,2759.0752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6908,13.8,0.141234932,263.7884,1987,1,3,1.0,5564.7564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6909,15.0,0.19899855,226.5694,1998,2,3,-1.0,913.4776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6910,10.8,0.049709624,246.8144,2004,3,2,1.0,2450.144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6911,14.3,0.065153295,88.4856,1987,1,3,1.0,1406.1696,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6912,9.8,0.015087112,250.1408,2004,3,2,1.0,4005.4528,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6913,11.5,0.037782943,106.6254,2007,2,2,1.0,325.5762,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6914,9.21,0.008782561,119.8414,2002,2,2,1.0,1340.2554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6915,12.857645184135976,0.142728113,95.141,1985,2,3,3.0,2510.066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6916,10.0,0.073493831,118.344,1999,2,1,1.0,1797.66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6917,18.5,0.025907416,87.7172,2007,2,2,1.0,802.9548,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6918,20.6,0.046280998,177.4344,2007,2,2,1.0,1962.7784,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6919,9.3,0.044624064,245.4802,1987,1,3,1.0,3193.8426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6920,11.395,0.009898492,48.8034,2002,2,2,1.0,777.6544,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6921,11.8,0.189689886,184.3924,1998,2,3,-1.0,370.1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6922,8.01,0.070189131,37.9532,1987,1,3,1.0,826.9236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6923,15.0,0.119374946,229.3694,2009,2,3,2.0,5024.1268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6924,13.35,0.065215312,93.4804,2009,2,3,2.0,1102.5648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6925,12.857645184135976,0.095635061,130.7942,1985,2,3,3.0,3047.3666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6926,12.857645184135976,0.216107535,86.8514,1985,3,1,-1.0,354.2056,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6927,10.5,0.048009081,157.0946,2004,3,2,1.0,2209.1244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6928,21.25,0.019533098,120.4756,2007,2,2,1.0,1938.8096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6929,17.0,0.026568875,142.047,1997,3,1,1.0,3149.234,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6930,9.3,0.111127966,63.1826,1987,1,3,1.0,2002.0606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6931,15.7,0.03723211,183.1634,1997,3,1,1.0,5634.6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6932,15.75,0.140603316,252.8382,1997,3,1,1.0,6308.455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6933,12.857645184135976,0.075368868,35.2532,1985,2,3,3.0,970.7364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6934,14.5,0.063962842,263.1594,1999,2,1,1.0,2616.594,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6935,12.857645184135976,0.102830104,172.6422,1985,3,1,-1.0,344.8844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6936,12.857645184135976,0.01031535,208.4954,1985,2,3,3.0,3751.1172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6937,7.1,0.110633958,173.808,2007,2,2,1.0,1211.756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6938,14.5,0.0,159.3262,2004,3,2,1.0,2864.2716,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6939,17.35,0.014721579,73.1038,2002,2,2,1.0,886.8456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6940,18.0,0.019465205,128.6994,2009,2,3,2.0,2441.4886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6941,6.615,0.091895319,248.6408,1987,1,3,1.0,3504.7712,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6942,12.857645184135976,0.118535581,256.3988,1985,3,1,-1.0,256.9988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6943,11.5,0.037646623,107.5254,2002,2,2,1.0,325.5762,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6944,19.1,0.092060694,183.7608,1999,2,1,1.0,4777.7808,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6945,12.857645184135976,0.04765803,188.3898,1985,2,3,3.0,5238.5144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6946,7.05,0.05587277,222.1088,2007,2,2,1.0,4026.7584,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6947,12.857645184135976,0.017295906,47.1034,1985,3,1,-1.0,145.8102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6948,16.35,0.02844314,98.141,1998,2,3,-1.0,386.164,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6949,18.35,0.094296835,84.3882,1997,3,1,1.0,1116.5466,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6950,9.105,0.064410783,33.39,1998,2,3,-1.0,33.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6951,7.63,0.134684292,47.0402,2004,3,2,1.0,1470.0864,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6952,12.857645184135976,0.029299175,140.318,1985,3,1,-1.0,139.818,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6953,12.857645184135976,0.210021713,44.2744,1985,3,1,-1.0,90.5488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6954,7.55,0.027224917,152.934,2002,2,2,1.0,2450.144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6955,12.857645184135976,0.021184746,189.553,1985,3,1,-1.0,379.506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6956,5.5,0.047059016,100.1016,1987,1,3,1.0,2125.2336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6957,7.59,0.14526636,172.908,1999,2,1,1.0,6231.888,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6958,9.5,0.041851461,31.49,1987,1,3,1.0,466.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6959,6.11,0.152262171,44.4086,2002,2,2,1.0,1159.8236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6960,5.655,0.085757338,164.75,2007,2,2,1.0,1498.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6961,7.285,0.049954435,156.5288,2004,3,2,1.0,2356.932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6962,10.65,0.048762383,165.2526,1999,2,1,1.0,3946.8624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6963,17.7,0.0,46.8034,2007,2,2,1.0,923.4646,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6964,12.8,0.075996742,97.141,1987,1,3,1.0,2799.689,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6965,19.85,0.0,126.1704,2009,2,3,2.0,1877.556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6966,15.7,0.204984538,111.0544,1998,2,3,-1.0,223.7088,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6967,15.6,0.173573164,114.4518,2007,2,2,1.0,2390.8878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6968,9.8,0.056339618,84.2908,1987,1,3,1.0,755.0172,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6969,19.5,0.014262413,57.1614,1987,1,3,1.0,331.5684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6970,16.2,0.03338006,74.0696,1997,3,1,1.0,1416.8224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6971,17.6,0.016024651,44.0402,2004,3,2,1.0,597.2226,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6972,13.6,0.11830085,196.2136,2007,2,2,1.0,1944.136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6973,18.85,0.167552202,193.1136,2004,3,2,1.0,2332.9632,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6974,15.1,0.067181098,258.8304,1999,2,1,1.0,5424.9384,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6975,17.35,0.0,79.2618,2009,2,3,2.0,966.7416,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6976,12.857645184135976,0.0,169.879,1985,3,1,-1.0,339.558,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6977,20.7,0.021431134,157.0288,1997,3,1,1.0,2199.8032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6978,13.5,0.068256316,60.9562,2007,2,2,1.0,533.3058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6979,12.857645184135976,0.0,40.348,1985,3,1,-1.0,79.896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6980,12.857645184135976,0.014143673,187.3872,1985,2,3,3.0,2836.308,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6981,13.1,0.075563757,168.1158,2004,3,2,1.0,2005.3896,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6982,12.15,0.018439138,254.7698,1999,2,1,1.0,5073.396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6983,12.857645184135976,0.074620291,120.1782,1985,3,1,-1.0,357.5346,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6984,12.857645184135976,0.041370245,46.2376,1985,2,3,3.0,814.9392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6985,12.857645184135976,0.020312314,98.1042,1985,2,3,3.0,2777.7176,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6986,12.857645184135976,0.128532558,34.2216,1985,3,1,-1.0,173.108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6987,15.1,0.055195461,216.1166,2004,3,2,1.0,5007.4818,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6988,16.7,0.022065676,110.5886,1997,3,1,1.0,1556.6404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6989,14.65,0.011212719,55.6614,2002,2,2,1.0,1049.9666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6990,13.3,0.063925726,151.8708,2007,2,2,1.0,1655.1788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6991,20.1,0.034848629,118.6782,2007,2,2,1.0,2502.7422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6992,14.3,0.0,89.8856,2009,2,3,2.0,1406.1696,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6993,7.42,0.02050719,249.7092,2007,2,2,1.0,7719.2852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6994,12.857645184135976,0.025960174,214.885,1985,2,3,3.0,4976.855,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6995,9.5,0.085020342,188.7872,1987,1,3,1.0,1701.7848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6996,7.075,0.097660814,141.8128,1998,2,3,-1.0,143.8128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6997,12.857645184135976,0.111654545,157.063,1985,3,1,-1.0,312.926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6998,7.96,0.0,160.7894,2007,2,2,1.0,3235.788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6999,6.135,0.115265695,160.5236,2002,2,2,1.0,2094.6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7000,14.6,0.043133816,109.7254,2009,2,3,2.0,651.1524,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7001,14.3,0.049676157,212.4586,1997,3,1,1.0,3799.0548,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7002,12.857645184135976,0.176834351,172.1422,1985,2,3,3.0,5000.8238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7003,12.857645184135976,0.103918113,100.67,1985,3,1,-1.0,399.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7004,8.315,0.035644325,147.1444,2002,2,2,1.0,870.8664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7005,10.1,0.279783532,241.8512,1998,2,3,-1.0,484.7024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7006,9.895,0.048738014,262.1278,1999,2,1,1.0,3904.917,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7007,11.5,0.020686161,85.054,2007,2,2,1.0,1731.08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7008,18.25,0.079342006,226.0062,1999,2,1,1.0,1805.6496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7009,4.635,0.140889111,127.0994,1997,3,1,1.0,1927.491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7010,18.5,0.062245149,145.8418,2004,3,2,1.0,5591.3884,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7011,5.365,0.140811559,173.5764,2009,2,3,2.0,2061.3168,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7012,6.095,0.08152738,140.3154,2009,2,3,2.0,1843.6002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7013,12.857645184135976,0.058198141,110.4544,1985,2,3,3.0,4250.4672,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7014,16.75,0.081446638,257.0988,1999,2,1,1.0,6424.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7015,21.25,0.019462623,120.8756,2002,2,2,1.0,1575.2828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7016,12.857645184135976,0.072317217,230.2668,1985,2,3,3.0,8062.838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7017,12.1,0.020684919,148.5734,2007,2,2,1.0,1336.2606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7018,15.1,0.087604871,242.2512,1998,2,3,-1.0,484.7024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7019,8.6,0.0,131.531,1999,2,1,1.0,2466.789,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7020,17.6,0.041681059,164.2526,1999,2,1,1.0,1315.6208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7021,15.35,0.015676231,144.047,1997,3,1,1.0,286.294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7022,8.26,0.034397781,115.7834,2004,3,2,1.0,2073.3012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7023,6.57,0.096880574,191.482,1997,3,1,1.0,5020.132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7024,11.6,0.017817285,177.0686,2009,2,3,2.0,1422.1488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7025,20.35,0.014909465,232.3958,2007,2,2,1.0,6076.0908,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7026,12.15,0.0,254.904,1997,3,1,1.0,4048.064,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7027,17.35,0.041439718,93.7804,1987,1,3,1.0,2848.2924,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7028,7.0,0.151405587,107.728,1997,3,1,1.0,2024.032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7029,8.5,0.097803261,50.5324,1987,1,3,1.0,882.8508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7030,12.857645184135976,0.196659953,125.8046,1985,3,1,-1.0,249.0092,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7031,14.5,0.041313203,42.0454,1999,2,1,1.0,377.5086,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7032,9.195,0.130657442,106.4596,1998,2,3,-1.0,215.7192,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7033,17.75,0.029700018,140.3838,1999,2,1,1.0,1404.838,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7034,8.775,0.0,111.3228,1999,2,1,1.0,1436.7964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7035,16.7,0.070312473,189.6214,2007,2,2,1.0,2826.321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7036,15.2,0.019064377,238.2248,1999,2,1,1.0,3555.372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7037,20.5,0.020605032,91.083,1997,3,1,1.0,539.298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7038,12.857645184135976,0.0,115.2176,1985,2,3,3.0,1030.6584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7039,5.21,0.011072173,257.8962,2007,2,2,1.0,4402.9354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7040,10.3,0.0,115.7176,2007,2,2,1.0,1717.764,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7041,18.25,0.060342304,165.9526,1999,2,1,1.0,1644.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7042,21.25,0.113833823,232.83,2002,2,2,1.0,1398.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7043,8.6,0.032615377,142.9154,2004,3,2,1.0,992.7078,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7044,10.3,0.024935297,172.0422,1999,2,1,1.0,3966.1706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7045,9.5,0.074345268,251.9724,1997,3,1,1.0,3523.4136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7046,9.3,0.042283454,125.4388,2004,3,2,1.0,3715.164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7047,9.195,0.047387144,50.8666,2007,2,2,1.0,871.5322,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7048,7.68,0.152865879,84.9224,2002,2,2,1.0,1619.2256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7049,12.857645184135976,0.163148041,116.6124,1985,2,3,3.0,3199.8348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7050,12.1,0.02984176,144.4444,2002,2,2,1.0,3628.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7051,11.6,0.038511676,57.7272,2004,3,2,1.0,503.3448,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7052,9.695,0.047622786,246.2144,2009,2,3,2.0,3675.216,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7053,12.0,0.07554831,121.9388,1997,3,1,1.0,3219.8088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7054,19.0,0.067447572,132.9626,1997,3,1,1.0,1967.439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7055,6.38,0.03187163,179.5344,1987,1,3,1.0,4103.9912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7056,20.5,0.112638016,195.5478,2002,2,2,1.0,3874.956,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7057,12.857645184135976,0.056192276,103.1648,1985,2,3,3.0,1973.4312,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7058,5.695,0.06797671,257.4988,2009,2,3,2.0,3083.9856,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7059,19.2,0.142189843,153.8314,1998,2,3,-1.0,155.1314,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7060,20.35,0.014813268,234.9958,1987,1,3,1.0,5842.395,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7061,9.195,0.080442371,107.7622,1998,2,3,-1.0,105.8622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7062,17.85,0.03781972,191.6188,2004,3,2,1.0,2475.4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7063,12.857645184135976,0.092145264,120.7098,1985,2,3,3.0,3735.8038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7064,14.6,0.025702994,199.9084,1997,3,1,1.0,2380.9008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7065,10.195,0.012483408,195.411,2002,2,2,1.0,2749.754,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7066,17.85,0.0,148.005,2009,2,3,2.0,898.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7067,7.5,0.036204764,176.1028,1987,1,3,1.0,1948.1308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7068,6.59,0.026238087,121.6098,2002,2,2,1.0,2410.196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
